idx,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
6092,54000.0,zero condition,Davtashen,15,Mikoyan St,2,Yerevan,67.0,http://www.myrealty.am/en/item/33099/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,other,2,3.0
6093,225000.0,newly repaired,Center,10,Charents St,4,Yerevan,124.0,http://www.myrealty.am/en/item/20570/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3.0
6094,63000.0,good,Center,10,Israelyan St,2,Yerevan,59.0,http://www.myrealty.am/en/item/33074/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,3.0
6095,65000.0,good,Arabkir,8,Orbeli Yeghbayrner   St,1,Yerevan,42.0,http://www.myrealty.am/en/item/30526/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,2.8
6096,42000.0,good,Arabkir,13,V.Vagharshyan St,2,Yerevan,67.0,http://www.myrealty.am/en/item/33098/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,7,2.8
6097,43000.0,newly repaired,Arabkir,5,Mamikoniants St,1,Yerevan,43.0,http://www.myrealty.am/en/item/33075/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.0
6098,65000.0,newly repaired,Center,5,Arshakunyats Ave,3,Yerevan,92.0,http://www.myrealty.am/en/item/33089/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
6099,130000.0,newly repaired,Arabkir,9,A. Avetisyan St,4,Yerevan,140.0,http://www.myrealty.am/en/item/29146/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,6,2.8
6100,80000.0,newly repaired,Center,10,Tigran Mets Ave,4,Yerevan,90.0,http://www.myrealty.am/en/item/32115/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,8,2.8
6101,71000.0,newly repaired,Davtashen,15,Sasna tsrer St,2,Yerevan,42.0,http://www.myrealty.am/en/item/33110/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,13,3.0
6102,76000.0,good,Center,12,Abovyan St,2,Yerevan,78.0,http://www.myrealty.am/en/item/32093/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
6103,50000.0,good,Center,5,Mashtots Ave,2,Yerevan,47.0,http://www.myrealty.am/en/item/31960/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.6
6104,130000.0,good,Center,11,Tigran Mets Ave,3,Yerevan,105.0,http://www.myrealty.am/en/item/19206/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,3.0
6105,53000.0,good,Avan,9,Tsarav Aghbyur St,2,Yerevan,56.0,http://www.myrealty.am/en/item/29257/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,4,monolit,2,2.8
6106,78500.0,newly repaired,Davtashen,11,Mikoyan St,2,Yerevan,78.0,http://www.myrealty.am/en/item/33109/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,5,3.0
6107,130000.0,good,Center,5,Kilikia district,4,Yerevan,110.0,http://www.myrealty.am/en/item/17274/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
6108,31000.0,good,Qanaqer-Zeytun,9,Raynis St,1,Yerevan,55.0,http://www.myrealty.am/en/item/33138/1-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,7,2.8
6109,150000.0,good,Center,5,Tumanyan St,3,Yerevan,105.0,http://www.myrealty.am/en/item/21411/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.2
6110,125000.0,newly repaired,Arabkir,7,Babayan St,3,Yerevan,120.0,http://www.myrealty.am/en/item/33295/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,3.0
6113,52000.0,newly repaired,Avan,9,Avan-Arinj 1 micro,4,Yerevan,100.0,http://www.myrealty.am/en/item/34573/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,7,2.8
6114,98000.0,good,Center,9,Ler. Kamsar St,5,Yerevan,122.0,http://www.myrealty.am/en/item/34541/5-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3.0
6115,59000.0,good,Qanaqer-Zeytun,9,Gogol St,3,Yerevan,80.0,http://www.myrealty.am/en/item/34586/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,8,2.8
6117,61000.0,good,Qanaqer-Zeytun,10,Kanaker 14 St,3,Yerevan,86.0,http://www.myrealty.am/en/item/34610/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,9,2.8
6118,78000.0,zero condition,Center,11,Zakyan St,2,Yerevan,75.0,http://www.myrealty.am/en/item/34575/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,5,2.8
6119,90000.0,good,Arabkir,9,Adonts St,3,Yerevan,87.0,http://www.myrealty.am/en/item/34636/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,3,3.0
6120,140000.0,newly repaired,Center,9,Ler. Kamsar St,2,Yerevan,102.0,http://www.myrealty.am/en/item/31807/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3.0
6121,50000.0,good,Center,4,Mashtots Ave,1,Yerevan,37.0,http://www.myrealty.am/en/item/30838/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
6122,155000.0,good,Center,4,Teryan St,2,Yerevan,65.0,http://www.myrealty.am/en/item/2066/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
6123,94000.0,newly repaired,Center,5,Sayat Nova Ave,3,Yerevan,56.0,http://www.myrealty.am/en/item/20252/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
6124,65000.0,zero condition,Center,9,Kajaznuni St,3,Yerevan,81.0,http://www.myrealty.am/en/item/2280/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
6125,57000.0,newly repaired,Arabkir,5,Griboedov St,2,Yerevan,68.0,http://www.myrealty.am/en/item/20654/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
6127,85000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,70.0,http://www.myrealty.am/en/item/30528/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3.0
6128,44000.0,newly repaired,Qanaqer-Zeytun,9,Azatutyan avenue,2,Yerevan,54.0,http://www.myrealty.am/en/item/30741/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,other,2,2.8
6129,225000.0,newly repaired,Center,11,Aram St,4,Yerevan,119.0,http://www.myrealty.am/en/item/20676/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,3,3.0
6130,57000.0,newly repaired,Arabkir,14,Mamikoniants St,3,Yerevan,78.0,http://www.myrealty.am/en/item/18348/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,10,2.8
6131,70000.0,good,Center,5,Charents St,3,Yerevan,67.0,http://www.myrealty.am/en/item/20803/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
6132,85000.0,good,Center,5,Mashtots Ave,2,Yerevan,68.0,http://www.myrealty.am/en/item/445/Apartment-for-sale-in-Yerevan,1,stone,4,2.8
6133,64000.0,zero condition,Center,21,Tsitsernakaberd Highway,2,Yerevan,72.0,http://www.myrealty.am/en/item/2526/Apartment-for-sale-in-Yerevan,2,monolit,8,3.0
6134,50000.0,newly repaired,Nor Norq,4,Mikoyan St,3,Yerevan,87.0,http://www.myrealty.am/en/item/18317/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,1,2.8
6135,37000.0,newly repaired,Arabkir,5,Griboedov St,1,Yerevan,45.0,http://www.myrealty.am/en/item/20657/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
6136,80000.0,newly repaired,Center,4,Baghramyan Ave (Kentron),2,Yerevan,66.0,http://www.myrealty.am/en/item/18663/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.0
6137,155000.0,newly repaired,Arabkir,5,Komitas Ave,4,Yerevan,114.0,http://www.myrealty.am/en/item/7118/apartment-for-sale-in-Yerevan,2,stone,4,3.2
6138,100000.0,newly repaired,Qanaqer-Zeytun,5,A. Tigranyan St,3,Yerevan,100.0,http://www.myrealty.am/en/item/13/apartment-for-sale-in-Yerevan,1,stone,4,2.8
6139,79000.0,good,Arabkir,12,Arabkir 19 St,3,Yerevan,91.0,http://www.myrealty.am/en/item/17631/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
6140,120000.0,good,Center,5,Buzand St,3,Yerevan,93.0,http://www.myrealty.am/en/item/141/apartment-for-sale-in-Yerevan,1,stone,1,3.2
6141,69000.0,good,Center,10,Hin yerevantsi St,1,Yerevan,50.0,http://www.myrealty.am/en/item/30908/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
6142,52000.0,good,Arabkir,7,Komitas Ave,2,Yerevan,71.0,http://www.myrealty.am/en/item/33605/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
6143,127500.0,zero condition,Center,21,Sayat Nova Ave,2,Yerevan,91.0,http://www.myrealty.am/en/item/33587/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,3.0
6144,105000.0,newly repaired,Center,14,Argishti St,3,Yerevan,112.0,http://www.myrealty.am/en/item/33590/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3.0
6145,40000.0,good,Erebuni,9,Khaghagh Don St,4,Yerevan,89.0,http://www.myrealty.am/en/item/33634/4-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,2,panel,7,2.8
6146,33000.0,good,Nor Norq,5,Nansen St,3,Yerevan,57.0,http://www.myrealty.am/en/item/33288/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,1,2.8
6147,70000.0,newly repaired,Arabkir,5,Kievyan St,3,Yerevan,86.0,http://www.myrealty.am/en/item/33816/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.2
6148,75000.0,newly repaired,Arabkir,6,N. Zaryan St,3,Yerevan,76.0,http://www.myrealty.am/en/item/33429/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,1,3.0
6149,65000.0,good,Shengavit,2,Garegin Nzhdeh Ave,2,Yerevan,75.0,http://www.myrealty.am/en/item/34065/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,1,3.2
6150,150000.0,newly repaired,Center,5,Pushkin St,2,Yerevan,70.0,http://www.myrealty.am/en/item/33861/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.0
6151,61990.0,good,Davtashen,9,Davtashen 1 district,4,Yerevan,100.0,http://www.myrealty.am/en/item/34098/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,9,2.8
6152,57000.0,newly repaired,Avan,9,Sayat Nova district,3,Yerevan,67.0,http://www.myrealty.am/en/item/34200/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
6153,40000.0,zero condition,Malatia-Sebastia,6,A. Babajanyan St,2,Yerevan,42.0,http://www.myrealty.am/en/item/23171/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,other,2,3.0
6154,250000.0,zero condition,Center,5,Tumanyan St,4,Yerevan,135.0,http://www.myrealty.am/en/item/34170/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.0
6156,110000.0,newly repaired,Center,4,Heratsi St,3,Yerevan,78.0,http://www.myrealty.am/en/item/15952/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.0
6157,180000.0,newly repaired,Center,4,Saryan St,3,Yerevan,143.0,http://www.myrealty.am/en/item/373/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
6158,280000.0,newly repaired,Center,10,Yekmalyan St,3,Yerevan,120.0,http://www.myrealty.am/en/item/8005/apartment-for-sale-in-Yerevan,2,monolit,2,3.2
6159,44000.0,newly repaired,Arabkir,5,Komitas Ave,1,Yerevan,30.0,http://www.myrealty.am/en/item/21081/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.0
6160,220000.0,good,Center,11,Aram St,4,Yerevan,119.0,http://www.myrealty.am/en/item/20726/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,3,2.8
6162,77000.0,newly repaired,Arabkir,5,V.Vagharshyan St,3,Yerevan,75.0,http://www.myrealty.am/en/item/11640/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,5,3.0
6163,70000.0,newly repaired,Center,5,Sarmen St,2,Yerevan,53.0,http://www.myrealty.am/en/item/18454/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
6164,70000.0,zero condition,Avan,14,Tsarav Aghbyur St,3,Yerevan,109.0,http://www.myrealty.am/en/item/34406/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,7,3.0
6165,93000.0,good,Center,5,Arshakunyats Ave,4,Yerevan,110.0,http://www.myrealty.am/en/item/2396/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
6168,59000.0,zero condition,Arabkir,16,Keri St,1,Yerevan,55.0,http://www.myrealty.am/en/item/34397/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,10,3.0
6169,51000.0,good,Arabkir,8,Baghramyan av(Arabkir),2,Yerevan,44.0,http://www.myrealty.am/en/item/7114/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,5,2.8
6170,150000.0,good,Center,4,D. Demirchyan St,4,Yerevan,133.0,http://www.myrealty.am/en/item/28079/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.0
6171,46000.0,newly repaired,Shengavit,9,Garegin Nzhdeh Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/32828/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,6,2.8
6172,62000.0,zero condition,Qanaqer-Zeytun,16,Aghasi St,3,Yerevan,80.0,http://www.myrealty.am/en/item/32603/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,10,2.8
6173,110000.0,newly repaired,Center,5,Mashtots Ave,2,Yerevan,72.0,http://www.myrealty.am/en/item/18853/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
6175,31000.0,good,Center,10,Tigran Mets Ave,1,Yerevan,41.0,http://www.myrealty.am/en/item/27775/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
6176,75000.0,zero condition,Center,5,Moskovyan St,1,Yerevan,37.0,http://www.myrealty.am/en/item/32608/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.0
6177,42000.0,newly repaired,Center,10,Kajaznuni St,2,Yerevan,53.0,http://www.myrealty.am/en/item/27770/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
6178,90000.0,newly repaired,Avan,10,Tsarav Aghbyur St,3,Yerevan,94.0,http://www.myrealty.am/en/item/13641/Apartment-for-sale-in-Yerevan,1,monolit,4,3.0
6179,47000.0,newly repaired,Achapnyak,13,Norashen district,2,Yerevan,55.0,http://www.myrealty.am/en/item/32627/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,2,3.0
6180,62000.0,newly repaired,Davtashen,14,Davtashen 4 district,4,Yerevan,112.0,http://www.myrealty.am/en/item/32624/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,8,2.8
6181,109000.0,newly repaired,Arabkir,14,N. Zaryan St,2,Yerevan,68.0,http://www.myrealty.am/en/item/32825/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,4,3.0
6182,32000.0,good,Qanaqer-Zeytun,5,Rubinyants St,2,Yerevan,55.0,http://www.myrealty.am/en/item/32630/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,4,3.0
6183,60000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,78.0,http://www.myrealty.am/en/item/32668/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
6184,115000.0,zero condition,Center,4,Antarayin St,4,Yerevan,121.0,http://www.myrealty.am/en/item/32676/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,3,3.0
6185,220000.0,newly repaired,Center,5,Amiryan St,4,Yerevan,120.0,http://www.myrealty.am/en/item/17351/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
6187,77000.0,zero condition,Nor Norq,16,Lvovyan St,3,Yerevan,101.0,http://www.myrealty.am/en/item/32688/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,16,3.0
6188,46000.0,zero condition,Center,9,E. Qochar St,3,Yerevan,75.0,http://www.myrealty.am/en/item/32791/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,2,2.8
6189,185000.0,newly repaired,Center,5,Mashtots Ave,4,Yerevan,110.0,http://www.myrealty.am/en/item/17714/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
6190,87000.0,newly repaired,Arabkir,5,Hr.Kochar St,3,Yerevan,86.0,http://www.myrealty.am/en/item/32802/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
6191,180000.0,zero condition,Center,11,Nalbandyan St,4,Yerevan,136.0,http://www.myrealty.am/en/item/32909/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,8,3.0
6192,85000.0,zero condition,Center,10,Amiryan St,2,Yerevan,75.0,http://www.myrealty.am/en/item/32918/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3.0
6193,33000.0,good,Arabkir,4,Azatutyan Ave,1,Yerevan,37.0,http://www.myrealty.am/en/item/32920/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
6194,37000.0,good,Nor Norq,9,H. Avetisyan St,3,Yerevan,78.0,http://www.myrealty.am/en/item/33274/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,5,2.8
6195,39000.0,good,Center,4,Arshakunyats Ave,1,Yerevan,42.0,http://www.myrealty.am/en/item/32921/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.0
6196,120000.0,newly repaired,Center,5,E. Qochar St,3,Yerevan,75.0,http://www.myrealty.am/en/item/33202/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3.0
6197,56000.0,good,Avan,9,Bryusov dis.,3,Yerevan,82.0,http://www.myrealty.am/en/item/21338/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,9,2.8
6198,45000.0,good,Shengavit,9,Verin Shengavit,3,Yerevan,68.0,http://www.myrealty.am/en/item/21465/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,3,2.8
6199,75000.0,newly repaired,Center,11,Lalayants st,1,Yerevan,53.0,http://www.myrealty.am/en/item/19792/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,11,2.8
6200,92000.0,newly repaired,Arabkir,4,Kasyan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/2323/apartment-for-sale-in-Yerevan,1,stone,3,3.0
6201,70000.0,good,Center,4,Charents St,1,Yerevan,56.0,http://www.myrealty.am/en/item/20961/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,4,2.8
6202,120000.0,good,Center,5,Arshakunyats Ave,4,Yerevan,90.0,http://www.myrealty.am/en/item/8008/apartment-for-sale-in-Yerevan,2,stone,2,2.8
6203,37000.0,good,Nor Norq,5,Moldovakan St,2,Yerevan,60.0,http://www.myrealty.am/en/item/21172/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
6204,155000.0,good,Center,14,Argishti St,3,Yerevan,112.0,http://www.myrealty.am/en/item/9736/apartment-for-sale-in-Yerevan,2,monolit,2,2.8
6205,140000.0,newly repaired,Center,5,Mashtots Ave,3,Yerevan,71.0,http://www.myrealty.am/en/item/3143/apartment-for-sale-in-Yerevan,2,stone,2,3.2
6206,58000.0,good,Qanaqer-Zeytun,9,Kanaker 1 alley,3,Yerevan,78.0,http://www.myrealty.am/en/item/21291/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,6,2.8
6207,160000.0,newly repaired,Center,10,D. Demirchyan St,3,Yerevan,84.0,http://www.myrealty.am/en/item/2543/apartment-for-sale-in-Yerevan,1,monolit,3,3.0
6208,40000.0,good,Achapnyak,4,Leningradyan St,2,Yerevan,55.0,http://www.myrealty.am/en/item/21597/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,3,2.8
6209,39000.0,good,Nor Norq,5,Moldovakan St,2,Yerevan,58.0,http://www.myrealty.am/en/item/9665/apartment-for-sale-in-Yerevan,1,stone,5,2.8
6210,212500.0,newly repaired,Center,4,Verin Antarayin,3,Yerevan,125.0,http://www.myrealty.am/en/item/32651/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,3.2
6211,340000.0,newly repaired,Center,12,Northern Ave,4,Yerevan,121.0,http://www.myrealty.am/en/item/28414/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,4,monolit,5,3.0
6212,250000.0,newly repaired,Center,5,Mashtots Ave,3,Yerevan,115.0,http://www.myrealty.am/en/item/32171/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
6213,40000.0,good,Arabkir,8,Komitas Ave,2,Yerevan,55.0,http://www.myrealty.am/en/item/11042/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,5,2.8
6214,35000.0,good,Erebuni,9,Khaghagh Don St,2,Yerevan,61.0,http://www.myrealty.am/en/item/8025/apartment-for-sale-in-Yerevan,1,panel,8,2.8
6216,55000.0,newly repaired,Center,10,Arshakunyats Ave,3,Yerevan,86.0,http://www.myrealty.am/en/item/3125/apartment-for-sale-in-Yerevan,1,panel,4,2.8
6217,60000.0,good,Qanaqer-Zeytun,5,Davit Anhaxt St,3,Yerevan,84.0,http://www.myrealty.am/en/item/8004/Apartment-for-sale-in-Yerevan,1,stone,4,2.8
6218,58000.0,good,Center,13,M.Khorenatsi St,2,Yerevan,72.0,http://www.myrealty.am/en/item/9908/Apartment-for-sale-in-Yerevan,1,other,3,2.8
6219,80000.0,good,Center,4,Pushkin St,4,Yerevan,74.0,http://www.myrealty.am/en/item/33310/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
6220,225000.0,zero condition,Center,14,Aram St,3,Yerevan,142.0,http://www.myrealty.am/en/item/29157/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,10,3.0
6221,220000.0,newly repaired,Center,5,Mashtots Ave,4,Yerevan,120.0,http://www.myrealty.am/en/item/31384/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.0
6222,60000.0,good,Arabkir,6,Hr.Kochar St,2,Yerevan,55.0,http://www.myrealty.am/en/item/33312/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,5,2.8
6224,33000.0,newly repaired,Arabkir,4,Komitas Ave,2,Yerevan,37.0,http://www.myrealty.am/en/item/33325/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.0
6225,48000.0,newly repaired,Center,4,Tigran Mets Ave,2,Yerevan,41.0,http://www.myrealty.am/en/item/33395/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
6226,255000.0,newly repaired,Center,5,Mashtots Ave,3,Yerevan,110.0,http://www.myrealty.am/en/item/11270/apartment-for-sale-in-Yerevan,1,stone,4,3.2
6227,44000.0,good,Arabkir,5,Hr.Kochar St,2,Yerevan,69.0,http://www.myrealty.am/en/item/33328/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
6228,45000.0,good,Arabkir,4,N. Zaryan St,2,Yerevan,53.0,http://www.myrealty.am/en/item/33441/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.0
6229,85000.0,newly repaired,Qanaqer-Zeytun,5,Lepsus St,4,Yerevan,140.0,http://www.myrealty.am/en/item/33562/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,2,2.8
6230,50000.0,good,Nor Norq,9,Moldovakan St,2,Yerevan,67.0,http://www.myrealty.am/en/item/21824/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,8,2.8
6231,47000.0,good,Achapnyak,5,Leningradyan St,3,Yerevan,71.0,http://www.myrealty.am/en/item/33440/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,other,3,2.8
6232,56000.0,good,Arabkir,5,Hambardzumyan St,2,Yerevan,66.0,http://www.myrealty.am/en/item/23585/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,5,2.8
6233,37000.0,good,Nor Norq,9,Vilnyus St,3,Yerevan,87.0,http://www.myrealty.am/en/item/21830/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,1,2.8
6234,40000.0,good,Arabkir,4,Arabkir 39 St,2,Yerevan,53.0,http://www.myrealty.am/en/item/32470/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
6235,33000.0,newly repaired,Achapnyak,14,Sisakyan St,1,Yerevan,48.0,http://www.myrealty.am/en/item/32466/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,14,3.0
6236,110000.0,zero condition,Center,18,Tsitsernakaberd Highway,3,Yerevan,115.0,http://www.myrealty.am/en/item/33225/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,3.0
6237,165000.0,newly repaired,Center,23,Vardanants St,2,Yerevan,90.0,http://www.myrealty.am/en/item/28916/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,2.8
6239,165000.0,good,Center,5,Mashtots Ave,3,Yerevan,98.0,http://www.myrealty.am/en/item/27645/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.2
6240,165000.0,newly repaired,Center,16,Tsitsernakaberd Highway,3,Yerevan,115.0,http://www.myrealty.am/en/item/26183/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.0
6243,165000.0,zero condition,Center,14,Aram St,3,Yerevan,115.0,http://www.myrealty.am/en/item/24843/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,14,3.0
6244,165000.0,good,Center,14,Mashtots Ave,4,Yerevan,147.0,http://www.myrealty.am/en/item/20029/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,12,3.0
6245,165000.0,newly repaired,Center,17,Sayat Nova Ave,4,Yerevan,89.0,http://www.myrealty.am/en/item/19737/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,16,3.0
6246,165000.0,newly repaired,Center,5,Tamanyan St,3,Yerevan,71.0,http://www.myrealty.am/en/item/34443/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.0
